"Freq [MHz]","((mag(V_out.v)*mag(I_out.i))/(mag(V_in.v)*mag(I_in.i)))*100 []"
6.5407,64.6142686490293
6.5408,64.6339071036562
6.5409,64.6535472014664
6.541,64.6731889372109
6.5411,64.692832305636
6.5412,64.7124773014826
6.5413,64.7321239194866
6.5414,64.7517721543774
6.5415,64.7714220008797
6.5416,64.7910734537127
6.5417,64.8107265075898
6.5418,64.8303811572195
6.5419,64.8500373973043
6.542,64.8696952225415
6.5421,64.8893546276233
6.5422,64.9090156072361
6.5423,64.9286781560604
6.5424,64.9483422687723
6.5425,64.9680079400417
6.5426,64.9876751645335
6.5427,65.0073439369066
6.5428,65.0270142518149
6.5429,65.0466861039069
6.543,65.0663594878253
6.5431,65.0860343982078
6.5432,65.1057108296864
6.5433,65.1253887768878
6.5434,65.1450682344326
6.5435,65.1647491969373
6.5436,65.1844316590116
6.5437,65.2041156152607
6.5438,65.2238010602838
6.5439,65.2434879886748
6.544,65.2631763950224
6.5441,65.2828662739099
6.5442,65.3025576199148
6.5443,65.322250427609
6.5444,65.34194469156
6.5445,65.361640406328
6.5446,65.3813375664697
6.5447,65.4010361665357
6.5448,65.4207362010709
6.5449,65.4404376646144
6.545,65.4601405517011
6.5451,65.4798448568592
6.5452,65.4995505746122
6.5453,65.5192576994783
6.5454,65.538966225969
6.5455,65.5586761485924
6.5456,65.5783874618496
6.5457,65.5981001602363
6.5458,65.617814238244
6.5459,65.6375296903574
6.546,65.6572465110565
6.5461,65.6769646948158
6.5462,65.6966842361042
6.5463,65.7164051293854
6.5464,65.7361273691169
6.5465,65.7558509497521
6.5466,65.7755758657384
6.5467,65.795302111517
6.5468,65.8150296815244
6.5469,65.8347585701919
6.547,65.8544887719449
6.5471,65.8742202812037
6.5472,65.8939530923824
6.5473,65.9136871998911
6.5474,65.9334225981333
6.5475,65.9531592815075
6.5476,65.9728972444065
6.5477,65.9926364812178
6.5478,66.0123769863243
6.5479,66.0321187541018
6.548,66.0518617789222
6.5481,66.0716060551511
6.5482,66.0913515771496
6.5483,66.1110983392719
6.5484,66.1308463358683
6.5485,66.1505955612824
6.5486,66.1703460098536
6.5487,66.1900976759152
6.5488,66.209850553795
6.5489,66.2296046378156
6.549,66.2493599222945
6.5491,66.2691164015431
6.5492,66.2888740698677
6.5493,66.3086329215693
6.5494,66.3283929509437
6.5495,66.3481541522802
6.5496,66.3679165198643
6.5497,66.3876800479752
6.5498,66.4074447308861
6.5499,66.4272105628666
6.55,66.4469775381786
6.5501,66.4667456510804
6.5502,66.4865148958241
6.5503,66.5062852666563
6.5504,66.5260567578192
6.5505,66.5458293635482
6.5506,66.565603078074
6.5507,66.585377895622
6.5508,66.6051538104119
6.5509,66.6249308166585
6.551,66.6447089085701
6.5511,66.6644880803514
6.5512,66.6842683261997
6.5513,66.7040496403086
6.5514,66.7238320168651
6.5515,66.7436154500515
6.5516,66.763399934044
6.5517,66.7831854630148
6.5518,66.802972031129
6.5519,66.8227596325474
6.552,66.8425482614253
6.5521,66.862337911912
6.5522,66.8821285781524
6.5523,66.9019202542851
6.5524,66.9217129344441
6.5525,66.9415066127571
6.5526,66.9613012833475
6.5527,66.9810969403319
6.5528,67.0008935778235
6.5529,67.020691189928
6.553,67.0404897707469
6.5531,67.0602893143768
6.5532,67.0800898149073
6.5533,67.0998912664245
6.5534,67.1196936630079
6.5535,67.1394969987314
6.5536,67.159301267665
6.5537,67.1791064638717
6.5538,67.1989125814101
6.5539,67.2187196143332
6.554,67.2385275566886
6.5541,67.2583364025187
6.5542,67.27814614586
6.5543,67.2979567807445
6.5544,67.3177683011979
6.5545,67.3375807012411
6.5546,67.3573939748901
6.5547,67.3772081161544
6.5548,67.3970231190389
6.5549,67.4168389775429
6.555,67.436655685661
6.5551,67.4564732373811
6.5552,67.4762916266867
6.5553,67.4961108475564
6.5554,67.5159308939621
6.5555,67.5357517598715
6.5556,67.5555734392462
6.5557,67.5753959260435
6.5558,67.5952192142139
6.5559,67.6150432977039
6.556,67.6348681704539
6.5561,67.6546938263988
6.5562,67.6745202594693
6.5563,67.6943474635889
6.5564,67.7141754326777
6.5565,67.73400416065
6.5566,67.7538336414134
6.5567,67.7736638688712
6.5568,67.7934948369219
6.5569,67.8133265394581
6.557,67.8331589703671
6.5571,67.8529921235304
6.5572,67.8728259928252
6.5573,67.8926605721221
6.5574,67.9124958552882
6.5575,67.9323318361834
6.5576,67.9521685086631
6.5577,67.9720058665779
6.5578,67.9918439037719
6.5579,68.0116826140854
6.558,68.0315219913518
6.5581,68.0513620294001
6.5582,68.0712027220543
6.5583,68.091044063132
6.5584,68.1108860464463
6.5585,68.1307286658053
6.5586,68.1505719150109
6.5587,68.1704157878605
6.5588,68.1902602781452
6.5589,68.2101053796525
6.559,68.2299510861624
6.5591,68.2497973914518
6.5592,68.2696442892908
6.5593,68.2894917734449
6.5594,68.3093398376738
6.5595,68.3291884757326
6.5596,68.349037681371
6.5597,68.3688874483322
6.5598,68.3887377703562
6.5599,68.4085886411765
6.56,68.4284400545209
6.5601,68.4482920041128
6.5602,68.4681444836705
6.5603,68.4879974869059
6.5604,68.5078510075269
6.5605,68.5277050392348
6.5606,68.5475595757272
6.5607,68.5674146106947
6.5608,68.5872701378247
6.5609,68.6071261507974
6.561,68.626982643289
6.5611,68.6468396089701
6.5612,68.6666970415053
6.5613,68.6865549345556
6.5614,68.7064132817748
6.5615,68.7262720768129
6.5616,68.7461313133145
6.5617,68.7659909849184
6.5618,68.7858510852582
6.5619,68.8057116079626
6.562,68.8255725466554
6.5621,68.8454338949546
6.5622,68.8652956464721
6.5623,68.885157794817
6.5624,68.9050203335911
6.5625,68.9248832563916
6.5626,68.9447465568107
6.5627,68.964610228435
6.5628,68.9844742648463
6.5629,69.004338659621
6.563,69.0242034063301
6.5631,69.04406849854
6.5632,69.0639339298105
6.5633,69.083799693698
6.5634,69.1036657837526
6.5635,69.1235321935194
6.5636,69.1433989165383
6.5637,69.1632659463444
6.5638,69.1831332764666
6.5639,69.2030009004304
6.564,69.2228688117536
6.5641,69.2427370039513
6.5642,69.2626054705323
6.5643,69.2824742049995
6.5644,69.3023432008517
6.5645,69.3222124515824
6.5646,69.34208195068
6.5647,69.3619516916264
6.5648,69.3818216679003
6.5649,69.4016918729742
6.565,69.4215623003155
6.5651,69.4414329433859
6.5652,69.4613037956433
6.5653,69.4811748505397
6.5654,69.5010461015213
6.5655,69.5209175420301
6.5656,69.5407891655029
6.5657,69.5606609653709
6.5658,69.5805329350603
6.5659,69.6004050679922
6.566,69.6202773575822
6.5661,69.6401497972421
6.5662,69.6600223803767
6.5663,69.6798951003866
6.5664,69.6997679506677
6.5665,69.7196409246102
6.5666,69.7395140155993
6.5667,69.7593872170147
6.5668,69.7792605222314
6.5669,69.7991339246203
6.567,69.8190074175449
6.5671,69.8388809943648
6.5672,69.8587546484351
6.5673,69.8786283731051
6.5674,69.8985021617192
6.5675,69.9183760076165
6.5676,69.9382499041307
6.5677,69.9581238445916
6.5678,69.9779978223224
6.5679,69.9978718306423
6.568,70.0177458628654
6.5681,70.0376199122995
6.5682,70.0574939722492
6.5683,70.0773680360122
6.5684,70.0972420968827
6.5685,70.1171161481482
6.5686,70.1369901830929
6.5687,70.1568641949945
6.5688,70.1767381771261
6.5689,70.1966121227565
6.569,70.2164860251478
6.5691,70.2363598775587
6.5692,70.2562336732428
6.5693,70.2761074054469
6.5694,70.2959810674142
6.5695,70.3158546523826
6.5696,70.3357281535846
6.5697,70.3556015642491
6.5698,70.3754748775975
6.5699,70.3953480868481
6.57,70.4152211852133
6.5701,70.4350941659013
6.5702,70.4549670221143
6.5703,70.4748397470501
6.5704,70.4947123339014
6.5705,70.5145847758559
6.5706,70.5344570660953
6.5707,70.5543291977985
6.5708,70.5742011641371
6.5709,70.5940729582791
6.571,70.6139445733874
6.5711,70.6338160026191
6.5712,70.6536872391269
6.5713,70.6735582760586
6.5714,70.6934291065571
6.5715,70.7132997237589
6.5716,70.7331701207983
6.5717,70.753040290802
6.5718,70.7729102268933
6.5719,70.7927799221895
6.572,70.8126493698039
6.5721,70.8325185628438
6.5722,70.8523874944126
6.5723,70.872256157608
6.5724,70.8921245455233
6.5725,70.9119926512465
6.5726,70.9318604678608
6.5727,70.9517279884434
6.5728,70.9715952060689
6.5729,70.9914621138052
6.573,71.0113287047157
6.5731,71.0311949718582
6.5732,71.0510609082872
6.5733,71.0709265070506
6.5734,71.0907917611926
6.5735,71.1106566637521
6.5736,71.1305212077622
6.5737,71.1503853862527
6.5738,71.1702491922472
6.5739,71.1901126187655
6.574,71.2099756588208
6.5741,71.2298383054239
6.5742,71.2497005515779
6.5743,71.2695623902834
6.5744,71.2894238145349
6.5745,71.3092848173219
6.5746,71.3291453916303
6.5747,71.3490055304394
6.5748,71.3688652267247
6.5749,71.3887244734568
6.575,71.4085832636012
6.5751,71.4284415901181
6.5752,71.4482994459636
6.5753,71.4681568240896
6.5754,71.4880137174413
6.5755,71.5078701189596
6.5756,71.5277260215821
6.5757,71.5475814182396
6.5758,71.5674363018596
6.5759,71.5872906653634
6.576,71.6071445016687
6.5761,71.6269978036874
6.5762,71.6468505643278
6.5763,71.6667027764915
6.5764,71.6865544330776
6.5765,71.7064055269782
6.5766,71.7262560510823
6.5767,71.7461059982734
6.5768,71.7659553614301
6.5769,71.785804133426
6.577,71.8056523071306
6.5771,71.8254998754086
6.5772,71.845346831119
6.5773,71.8651931671172
6.5774,71.8850388762528
6.5775,71.9048839513718
6.5776,71.924728385314
6.5777,71.9445721709155
6.5778,71.9644153010073
6.5779,71.9842577684163
6.578,72.0040995659627
6.5781,72.0239406864647
6.5782,72.0437811227336
6.5783,72.0636208675775
6.5784,72.0834599137981
6.5785,72.1032982541939
6.5786,72.1231358815578
6.5787,72.1429727886786
6.5788,72.1628089683401
6.5789,72.1826444133203
6.579,72.2024791163953
6.5791,72.2223130703339
6.5792,72.2421462679006
6.5793,72.2619787018559
6.5794,72.2818103649563
6.5795,72.3016412499517
6.5796,72.3214713495889
6.5797,72.3413006566088
6.5798,72.361129163749
6.5799,72.3809568637412
6.58,72.4007837493137
6.5801,72.4206098131886
6.5802,72.4404350480845
6.5803,72.4602594467151
6.5804,72.4800830017892
6.5805,72.4999057060115
6.5806,72.5197275520815
6.5807,72.5395485326941
6.5808,72.5593686405395
6.5809,72.5791878683041
6.581,72.5990062086692
6.5811,72.618823654311
6.5812,72.6386401979013
6.5813,72.6584558321078
6.5814,72.6782705495937
6.5815,72.6980843430164
6.5816,72.71789720503
6.5817,72.7377091282839
6.5818,72.7575201054213
6.5819,72.7773301290829
6.582,72.7971391919044
6.5821,72.8169472865159
6.5822,72.8367544055438
6.5823,72.8565605416089
6.5824,72.8763656873293
6.5825,72.8961698353175
6.5826,72.9159729781813
6.5827,72.9357751085234
6.5828,72.9555762189435
6.5829,72.9753763020354
6.583,72.9951753503897
6.5831,73.014973356591
6.5832,73.0347703132204
6.5833,73.0545662128544
6.5834,73.0743610480641
6.5835,73.094154811417
6.5836,73.1139474954765
6.5837,73.1337390928002
6.5838,73.1535295959423
6.5839,73.1733189974517
6.584,73.1931072898736
6.5841,73.212894465748
6.5842,73.2326805176114
6.5843,73.2524654379948
6.5844,73.272249219425
6.5845,73.2920318544249
6.5846,73.3118133355123
6.5847,73.3315936552009
6.5848,73.3513728060002
6.5849,73.3711507804147
6.585,73.3909275709443
6.5851,73.4107031700852
6.5852,73.4304775703294
6.5853,73.4502507641634
6.5854,73.4700227440698
6.5855,73.4897935025271
6.5856,73.5095630320089
6.5857,73.5293313249852
6.5858,73.54909837392
6.5859,73.568864171275
6.586,73.5886287095064
6.5861,73.6083919810658
6.5862,73.6281539784002
6.5863,73.6479146939538
6.5864,73.667674120165
6.5865,73.687432249468
6.5866,73.7071890742933
6.5867,73.7269445870669
6.5868,73.7466987802094
6.5869,73.7664516461389
6.587,73.7862031772674
6.5871,73.8059533660037
6.5872,73.8257022047521
6.5873,73.8454496859116
6.5874,73.8651958018789
6.5875,73.8849405450444
6.5876,73.9046839077953
6.5877,73.9244258825141
6.5878,73.9441664615795
6.5879,73.9639056373648
6.588,73.9836434022404
6.5881,74.0033797485714
6.5882,74.0231146687196
6.5883,74.0428481550413
6.5884,74.0625801998893
6.5885,74.0823107956132
6.5886,74.1020399345558
6.5887,74.1217676090578
6.5888,74.1414938114547
6.5889,74.161218534078
6.589,74.1809417692557
6.5891,74.2006635093096
6.5892,74.2203837465598
6.5893,74.2401024733204
6.5894,74.2598196819017
6.5895,74.2795353646105
6.5896,74.2992495137485
6.5897,74.3189621216137
6.5898,74.3386731804997
6.5899,74.3583826826963
6.59,74.3780906204887
6.5901,74.3977969861582
6.5902,74.4175017719816
6.5903,74.4372049702328
6.5904,74.4569065731793
6.5905,74.4766065730862
6.5906,74.4963049622138
6.5907,74.5160017328189
6.5908,74.5356968771537
6.5909,74.5553903874659
6.591,74.5750822560003
6.5911,74.5947724749958
6.5912,74.6144610366883
6.5913,74.6341479333104
6.5914,74.6538331570892
6.5915,74.6735167002481
6.5916,74.6931985550069
6.5917,74.7128787135807
6.5918,74.7325571681806
6.5919,74.7522339110145
6.592,74.7719089342853
6.5921,74.7915822301921
6.5922,74.8112537909303
6.5923,74.8309236086904
6.5924,74.8505916756603
6.5925,74.8702579840221
6.5926,74.8899225259555
6.5927,74.9095852936353
6.5928,74.9292462792323
6.5929,74.9489054749138
6.593,74.9685628728426
6.5931,74.9882184651776
6.5932,75.0078722440747
6.5933,75.0275242016836
6.5934,75.0471743301517
6.5935,75.066822621623
6.5936,75.0864690682358
6.5937,75.1061136621258
6.5938,75.1257563954234
6.5939,75.1453972602572
6.594,75.1650362487494
6.5941,75.1846733530203
6.5942,75.2043085651847
6.5943,75.2239418773547
6.5944,75.243573281638
6.5945,75.2632027701379
6.5946,75.2828303349549
6.5947,75.3024559681849
6.5948,75.3220796619199
6.5949,75.3417014082476
6.595,75.3613211992531
6.5951,75.3809390270166
6.5952,75.4005548836149
6.5953,75.4201687611206
6.5954,75.4397806516025
6.5955,75.4593905471259
6.5956,75.4789984397523
6.5957,75.4986043215387
6.5958,75.5182081845389
6.5959,75.5378100208025
6.596,75.5574098223756
6.5961,75.5770075813005
6.5962,75.5966032896153
6.5963,75.6161969393544
6.5964,75.6357885225493
6.5965,75.6553780312263
6.5966,75.674965457409
6.5967,75.6945507931169
6.5968,75.7141340303653
6.5969,75.7337151611666
6.597,75.7532941775289
6.5971,75.7728710714567
6.5972,75.7924458349505
6.5973,75.8120184600076
6.5974,75.8315889386213
6.5975,75.851157262781
6.5976,75.8707234244723
6.5977,75.8902874156777
6.5978,75.9098492283758
6.5979,75.9294088545414
6.598,75.9489662861449
6.5981,75.9685215151548
6.5982,75.9880745335336
6.5983,76.0076253332427
6.5984,76.0271739062377
6.5985,76.046720244472
6.5986,76.0662643398931
6.5987,76.0858061844488
6.5988,76.1053457700799
6.5989,76.1248830887245
6.599,76.1444181323173
6.5991,76.1639508927895
6.5992,76.1834813620689
6.5993,76.2030095320786
6.5994,76.2225353947391
6.5995,76.2420589419676
6.5996,76.2615801656766
6.5997,76.2810990577756
6.5998,76.3006156101712
6.5999,76.3201298147648
6.6,76.3396416634563
6.6001,76.3591511481402
6.6002,76.3786582607089
6.6003,76.3981629930502
6.6004,76.4176653370493
6.6005,76.437165284587
6.6006,76.4566628275413
6.6007,76.4761579577865
6.6008,76.4956506671925
6.6009,76.5151409476277
6.601,76.5346287909554
6.6011,76.5541141890358
6.6012,76.5735971337258
6.6013,76.593077616879
6.6014,76.6125556303448
6.6015,76.6320311659703
6.6016,76.6515042155975
6.6017,76.6709747710677
6.6018,76.690442824215
6.6019,76.7099083668745
6.602,76.7293713908739
6.6021,76.7488318880395
6.6022,76.7682898501939
6.6023,76.7877452691567
6.6024,76.807198136743
6.6025,76.8266484447663
6.6026,76.8460961850343
6.6027,76.865541349354
6.6028,76.884983929527
6.6029,76.9044239173523
6.603,76.9238613046257
6.6031,76.9432960831397
6.6032,76.9627282446839
6.6033,76.9821577810425
6.6034,77.0015846839991
6.6035,77.0210089453327
6.6036,77.0404305568186
6.6037,77.0598495102297
6.6038,77.0792657973353
6.6039,77.0986794099008
6.604,77.1180903396896
6.6041,77.1374985784608
6.6042,77.1569041179709
6.6043,77.1763069499725
6.6044,77.1957070662156
6.6045,77.2151044584466
6.6046,77.2344991184086
6.6047,77.253891037842
6.6048,77.2732802084835
6.6049,77.2926666220662
6.605,77.3120502703222
6.6051,77.3314311449771
6.6052,77.3508092377561
6.6053,77.3701845403795
6.6054,77.3895570445652
6.6055,77.408926742028
6.6056,77.4282936244797
6.6057,77.4476576836283
6.6058,77.4670189111784
6.6059,77.4863772988336
6.606,77.5057328382916
6.6061,77.5250855212488
6.6062,77.544435339398
6.6063,77.5637822844289
6.6064,77.5831263480278
6.6065,77.6024675218784
6.6066,77.6218057976618
6.6067,77.6411411670544
6.6068,77.6604736217308
6.6069,77.6798031533632
6.607,77.6991297536185
6.6071,77.7184534141629
6.6072,77.7377741266583
6.6073,77.757091882764
6.6074,77.7764066741358
6.6075,77.7957184924275
6.6076,77.815027329289
6.6077,77.8343331763671
6.6078,77.8536360253067
6.6079,77.8729358677488
6.608,77.8922326953322
6.6081,77.9115264996911
6.6082,77.930817272459
6.6083,77.9501050052649
6.6084,77.9693896897354
6.6085,77.9886713174943
6.6086,78.007949880162
6.6087,78.0272253693565
6.6088,78.0464977766928
6.6089,78.0657670937826
6.609,78.0850333122355
6.6091,78.1042964236577
6.6092,78.1235564196521
6.6093,78.14281329182
6.6094,78.1620670317581
6.6095,78.1813176310621
6.6096,78.2005650813239
6.6097,78.2198093741324
6.6098,78.2390505010738
6.6099,78.2582884537322
6.61,78.2775232236883
6.6101,78.2967548025196
6.6102,78.3159831818016
6.6103,78.3352083531068
6.6104,78.3544303080053
6.6105,78.3736490380626
6.6106,78.3928645348443
6.6107,78.4120767899105
6.6108,78.4312857948209
6.6109,78.4504915411309
6.611,78.469694020394
6.6111,78.4888932241603
6.6112,78.5080891439775
6.6113,78.5272817713911
6.6114,78.5464710979434
6.6115,78.5656571151743
6.6116,78.5848398146202
6.6117,78.6040191878159
6.6118,78.6231952262937
6.6119,78.6423679215816
6.612,78.6615372652064
6.6121,78.680703248692
6.6122,78.6998658635602
6.6123,78.7190251013285
6.6124,78.7381809535143
6.6125,78.7573334116294
6.6126,78.7764824671854
6.6127,78.7956281116904
6.6128,78.8147703366505
6.6129,78.8339091335683
6.613,78.8530444939439
6.6131,78.8721764092758
6.6132,78.8913048710595
6.6133,78.9104298707884
6.6134,78.9295513999518
6.6135,78.9486694500383
6.6136,78.9677840125334
6.6137,78.9868950789192
6.6138,79.0060026406766
6.6139,79.025106689284
6.614,79.0442072162159
6.6141,79.063304212946
6.6142,79.0823976709443
6.6143,79.1014875816796
6.6144,79.1205739366171
6.6145,79.1396567272203
6.6146,79.1587359449496
6.6147,79.1778115812637
6.6148,79.1968836276181
6.6149,79.2159520754678
6.615,79.2350169162625
6.6151,79.2540781414519
6.6152,79.2731357424819
6.6153,79.2921897107971
6.6154,79.3112400378396
6.6155,79.3302867150478
6.6156,79.3493297338598
6.6157,79.3683690857099
6.6158,79.387404762031
6.6159,79.4064367542528
6.616,79.4254650538035
6.6161,79.4444896521082
6.6162,79.4635105405908
6.6163,79.4825277106721
6.6164,79.501541153771
6.6165,79.520550861304
6.6166,79.5395568246851
6.6167,79.5585590353267
6.6168,79.5775574846387
6.6169,79.596552164028
6.617,79.6155430649006
6.6171,79.6345301786598
6.6172,79.6535134967065
6.6173,79.6724930104394
6.6174,79.6914687112547
6.6175,79.7104405905482
6.6176,79.7294086397112
6.6177,79.7483728501337
6.6178,79.7673332132045
6.6179,79.7862897203096
6.618,79.8052423628316
6.6181,79.8241911321535
6.6182,79.8431360196543
6.6183,79.8620770167117
6.6184,79.8810141147011
6.6185,79.8999473049956
6.6186,79.9188765789669
6.6187,79.9378019279837
6.6188,79.9567233434138
6.6189,79.9756408166221
6.619,79.9945543389716
6.6191,80.0134639018235
6.6192,80.0323694965367
6.6193,80.0512711144688
6.6194,80.0701687469739
6.6195,80.0890623854062
6.6196,80.1079520211162
6.6197,80.1268376454538
6.6198,80.1457192497655
6.6199,80.1645968253963
6.62,80.1834703636904
6.6201,80.2023398559886
6.6202,80.2212052936307
6.6203,80.2400666679543
6.6204,80.2589239702949
6.6205,80.2777771919863
6.6206,80.2966263243603
6.6207,80.3154713587471
6.6208,80.3343122864754
6.6209,80.3531490988706
6.621,80.3719817872575
6.6211,80.390810342959
6.6212,80.4096347572957
6.6213,80.4284550215865
6.6214,80.4472711271485
6.6215,80.4660830652978
6.6216,80.4848908273469
6.6217,80.503694404609
6.6218,80.5224937883932
6.6219,80.5412889700071
6.622,80.560079940759
6.6221,80.5788666919529
6.6222,80.5976492148911
6.6223,80.6164275008765
6.6224,80.6352015412074
6.6225,80.6539713271826
6.6226,80.6727368500976
6.6227,80.691498101247
6.6228,80.7102550719246
6.6229,80.729007753421
6.623,80.7477561370252
6.6231,80.7665002140262
6.6232,80.7852399757093
6.6233,80.8039754133603
6.6234,80.822706518261
6.6235,80.8414332816931
6.6236,80.860155694937
6.6237,80.8788737492704
6.6238,80.8975874359703
6.6239,80.9162967463114
6.624,80.9350016715674
6.6241,80.9537022030103
6.6242,80.9723983319106
6.6243,80.9910900495372
6.6244,81.0097773471573
6.6245,81.0284602160369
6.6246,81.0471386474402
6.6247,81.0658126326303
6.6248,81.084482162868
6.6249,81.1031472294142
6.625,81.1218078235265
6.6251,81.1404639364626
6.6252,81.1591155594771
6.6253,81.1777626838248
6.6254,81.1964053007577
6.6255,81.2150434015282
6.6256,81.2336769773855
6.6257,81.2523060195778
6.6258,81.2709305193529
6.6259,81.2895504679556
6.626,81.3081658566312
6.6261,81.3267766766221
6.6262,81.3453829191697
6.6263,81.3639845755149
6.6264,81.3825816368962
6.6265,81.4011740945516
6.6266,81.4197619397174
6.6267,81.4383451636284
6.6268,81.4569237575188
6.6269,81.4754977126207
6.627,81.4940670201651
6.6271,81.5126316713824
6.6272,81.5311916575012
6.6273,81.5497469697487
6.6274,81.5682975993518
6.6275,81.5868435375346
6.6276,81.6053847755218
6.6277,81.6239213045354
6.6278,81.6424531157974
6.6279,81.6609802005275
6.628,81.6795025499447
6.6281,81.6980201552676
6.6282,81.7165330077127
6.6283,81.7350410984951
6.6284,81.75354441883
6.6285,81.7720429599302
6.6286,81.7905367130087
6.6287,81.8090256692763
6.6288,81.8275098199425
6.6289,81.8459891562174
6.629,81.8644636693082
6.6291,81.8829333504223
6.6292,81.901398190765
6.6293,81.9198581815417
6.6294,81.9383133139553
6.6295,81.9567635792096
6.6296,81.9752089685055
6.6297,81.9936494730445
6.6298,82.0120850840255
6.6299,82.0305157926479
6.63,82.0489415901097
6.6301,82.0673624676072
6.6302,82.0857784163364
6.6303,82.104189427493
6.6304,82.1225954922701
6.6305,82.1409966018611
6.6306,82.1593927474585
6.6307,82.1777839202539
6.6308,82.196170111437
6.6309,82.2145513121977
6.631,82.2329275137254
6.6311,82.2512987072066
6.6312,82.2696648838296
6.6313,82.2880260347796
6.6314,82.3063821512433
6.6315,82.3247332244031
6.6316,82.343079245445
6.6317,82.3614202055504
6.6318,82.3797560959023
6.6319,82.3980869076817
6.632,82.4164126320695
6.6321,82.4347332602453
6.6322,82.4530487833881
6.6323,82.471359192677
6.6324,82.4896644792891
6.6325,82.5079646344018
6.6326,82.5262596491909
6.6327,82.5445495148326
6.6328,82.5628342225015
6.6329,82.5811137633715
6.633,82.5993881286166
6.6331,82.6176573094097
6.6332,82.6359212969233
6.6333,82.6541800823282
6.6334,82.6724336567964
6.6335,82.6906820114989
6.6336,82.7089251376037
6.6337,82.7271630262816
6.6338,82.7453956687005
6.6339,82.763623056029
6.634,82.7818451794347
6.6341,82.8000620300843
6.6342,82.8182735991447
6.6343,82.8364798777817
6.6344,82.8546808571606
6.6345,82.8728765284468
6.6346,82.8910668828044
6.6347,82.9092519113978
6.6348,82.9274316053902
6.6349,82.9456059559447
6.635,82.9637749542242
6.6351,82.9819385913906
6.6352,83.0000968586057
6.6353,83.0182497470313
6.6354,83.0363972478281
6.6355,83.0545393521564
6.6356,83.0726760511767
6.6357,83.0908073360485
6.6358,83.1089331979316
6.6359,83.1270536279846
6.636,83.145168617367
6.6361,83.1632781572365
6.6362,83.1813822387513
6.6363,83.1994808530698
6.6364,83.2175739913488
6.6365,83.2356616447459
6.6366,83.2537438044179
6.6367,83.2718204615208
6.6368,83.2898916072122
6.6369,83.3079572326477
6.637,83.326017328983
6.6371,83.344071887374
6.6372,83.3621208989764
6.6373,83.3801643549452
6.6374,83.3982022464356
6.6375,83.4162345646022
6.6376,83.4342613006
6.6377,83.4522824455842
6.6378,83.470297990708
6.6379,83.4883079271264
6.638,83.5063122459939
6.6381,83.5243109384638
6.6382,83.5423039956907
6.6383,83.5602914088278
6.6384,83.5782731690295
6.6385,83.5962492674492
6.6386,83.6142196952405
6.6387,83.6321844435571
6.6388,83.6501435035525
6.6389,83.6680968663804
6.639,83.6860445231937
6.6391,83.7039864651468
6.6392,83.7219226833927
6.6393,83.7398531690846
6.6394,83.7577779133763
6.6395,83.7756969074221
6.6396,83.7936101423745
6.6397,83.8115176093879
6.6398,83.8294192996154
6.6399,83.8473152042114
6.64,83.8652053143297
6.6401,83.8830896211243
6.6402,83.9009681157491
6.6403,83.9188407893586
6.6404,83.9367076331072
6.6405,83.9545686381492
6.6406,83.9724237956398
6.6407,83.9902730967335
6.6408,84.0081165325853
6.6409,84.0259540943503
6.641,84.0437857731842
6.6411,84.0616115602432
6.6412,84.0794314466816
6.6413,84.0972454236568
6.6414,84.115053482325
6.6415,84.1328556138422
6.6416,84.1506518093662
6.6417,84.1684420600531
6.6418,84.1862263570608
6.6419,84.2040046915476
6.642,84.2217770546703
6.6421,84.2395434375884
6.6422,84.25730383146
6.6423,84.2750582274444
6.6424,84.292806616701
6.6425,84.3105489903894
6.6426,84.3282853396695
6.6427,84.3460156557027
6.6428,84.3637399296492
6.6429,84.3814581526705
6.643,84.3991703159281
6.6431,84.4168764105848
6.6432,84.434576427803
6.6433,84.4522703587453
6.6434,84.4699581945761
6.6435,84.4876399264589
6.6436,84.5053155455583
6.6437,84.5229850430394
6.6438,84.5406484100678
6.6439,84.5583056378092
6.644,84.5759567174311
6.6441,84.5936016400993
6.6442,84.6112403969826
6.6443,84.6288729792486
6.6444,84.6464993780668
6.6445,84.6641195846058
6.6446,84.6817335900364
6.6447,84.6993413855292
6.6448,84.7169429622551
6.6449,84.7345383113857
6.645,84.7521274240944
6.6451,84.7697102915533
6.6452,84.7872869049375
6.6453,84.8048572554209
6.6454,84.8224213341788
6.6455,84.8399791323869
6.6456,84.8575306412225
6.6457,84.8750758518625
6.6458,84.8926147554849
6.6459,84.9101473432689
6.646,84.927673606394
6.6461,84.9451935360406
6.6462,84.9627071233899
6.6463,84.9802143596237
6.6464,84.9977152359249
6.6465,85.0152097434773
6.6466,85.0326978734649
6.6467,85.0501796170733
6.6468,85.0676549654881
6.6469,85.0851239098971
6.647,85.1025864414867
6.6471,85.1200425514472
6.6472,85.1374922309675
6.6473,85.1549354712378
6.6474,85.17237226345
6.6475,85.1898025987964
6.6476,85.2072264684701
6.6477,85.2246438636655
6.6478,85.2420547755775
6.6479,85.2594591954026
6.648,85.2768571143377
6.6481,85.2942485235814
6.6482,85.3116334143322
6.6483,85.3290117777912
6.6484,85.3463836051584
6.6485,85.3637488876369
6.6486,85.3811076164303
6.6487,85.398459782742
6.6488,85.4158053777786
6.6489,85.4331443927452
6.649,85.4504768188507
6.6491,85.4678026473032
6.6492,85.4851218693129
6.6493,85.5024344760904
6.6494,85.519740458848
